1.000,83.000,23.000,3.000,0.288,0.006,0.210,0.157,0.037,0.013,0.028,0.047,0.043,0.020,0.000,0.012,0.002,0.009,0.008,0.001,0.113,0.001,0.004,0.002
1.000,67.000,3.000,3.000,0.303,0.003,0.204,0.147,0.033,0.018,0.031,0.042,0.035,0.020,0.001,0.018,0.003,0.008,0.006,0.000,0.112,0.008,0.004,0.004
1.000,54.000,3.000,3.000,0.321,0.003,0.197,0.140,0.031,0.019,0.030,0.039,0.032,0.021,0.000,0.020,0.003,0.009,0.005,0.000,0.112,0.009,0.003,0.005
0.000,88.000,23.000,3.000,0.277,0.005,0.232,0.165,0.036,0.012,0.027,0.043,0.036,0.017,0.000,0.007,0.002,0.007,0.008,0.000,0.121,0.000,0.004,0.002
1.000,55.000,23.000,3.000,0.328,0.004,0.195,0.141,0.032,0.013,0.027,0.040,0.036,0.022,0.000,0.018,0.002,0.011,0.006,0.001,0.112,0.003,0.003,0.004
1.000,86.000,24.000,3.000,0.284,0.006,0.212,0.159,0.037,0.012,0.028,0.047,0.044,0.019,0.000,0.011,0.002,0.008,0.009,0.001,0.114,0.000,0.004,0.001
0.000,88.000,3.000,3.000,0.269,0.003,0.235,0.164,0.035,0.018,0.030,0.041,0.032,0.015,0.001,0.009,0.003,0.005,0.007,0.000,0.120,0.006,0.005,0.003
1.000,69.000,3.000,5.000,0.098,0.006,0.151,0.143,0.037,0.030,0.044,0.064,0.123,0.089,0.002,0.060,0.011,0.020,0.011,0.001,0.089,0.015,0.003,0.003
1.000,53.000,11.000,4.000,0.225,0.005,0.168,0.137,0.033,0.022,0.036,0.050,0.077,0.056,0.001,0.041,0.007,0.016,0.008,0.001,0.100,0.010,0.003,0.005
1.000,92.000,22.000,3.000,0.275,0.006,0.216,0.162,0.038,0.013,0.029,0.048,0.045,0.019,0.000,0.010,0.002,0.008,0.009,0.001,0.114,0.001,0.004,0.001
1.000,90.000,17.000,5.000,0.074,0.008,0.161,0.155,0.041,0.026,0.043,0.070,0.131,0.088,0.002,0.054,0.010,0.020,0.014,0.001,0.090,0.009,0.003,0.000
0.000,88.000,3.000,3.000,0.269,0.003,0.235,0.164,0.035,0.018,0.030,0.041,0.032,0.015,0.001,0.009,0.003,0.005,0.007,0.000,0.120,0.006,0.005,0.003
0.000,87.000,3.000,4.000,0.169,0.004,0.207,0.160,0.037,0.023,0.037,0.052,0.075,0.050,0.001,0.031,0.007,0.011,0.009,0.000,0.109,0.009,0.004,0.003
1.000,74.000,25.000,3.000,0.302,0.005,0.205,0.152,0.036,0.012,0.028,0.045,0.041,0.021,0.000,0.014,0.002,0.010,0.008,0.001,0.113,0.001,0.003,0.002
